longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_rooms,population_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-117.88,33.63,21,9565,2289,3162,1831,4.7024,1.250136537,0.239309984,1.726925177,1,0,0,0,0,345400
-117.89,33.62,24,1016,238,465,236,3.0625,1.008474576,0.234251969,1.970338983,1,0,0,0,0,93800
-117.88,33.64,16,3615,570,1209,559,8.5574,1.019677996,0.157676349,2.162790698,1,0,0,0,0,392200
-117.9,33.61,19,2897,413,860,367,13.1738,1.125340599,0.14256127,2.343324251,1,0,0,0,0,500001
-117.89,33.61,16,2413,559,656,423,6.3017,1.321513002,0.231661832,1.550827423,1,0,0,0,0,350000
-117.89,33.61,41,1790,361,540,284,6.0247,1.271126761,0.201675978,1.901408451,1,0,0,0,0,500001
-117.89,33.61,42,1301,280,539,249,5,1.124497992,0.215219062,2.164658635,1,0,0,0,0,500001
-117.89,33.61,44,2126,423,745,332,5.1923,1.274096386,0.198965193,2.243975904,1,0,0,0,0,500001
-117.89,33.6,40,1639,352,498,278,5.6336,1.26618705,0.214765101,1.791366906,1,0,0,0,0,500001
-117.89,33.61,45,1883,419,653,328,4.2222,1.277439024,0.22251726,1.990853659,1,0,0,0,0,500001
-117.9,33.61,44,1469,312,507,266,3.4937,1.172932331,0.212389381,1.906015038,1,0,0,0,0,500001
-117.87,33.64,26,3521,455,1336,451,10.2849,1.00886918,0.129224652,2.962305987,1,0,0,0,0,500001
-117.86,33.65,4,3618,767,1326,714,5.4284,1.074229692,0.211995578,1.857142857,1,0,0,0,0,500001
-117.87,33.63,9,6163,1004,1912,903,10.8289,1.111849391,0.162907675,2.117386489,1,0,0,0,0,500001
-117.87,33.62,15,2209,275,735,274,15.0001,1.003649635,0.12449072,2.682481752,1,0,0,0,0,500001
-117.87,33.62,8,1266,537.8705525,375,183,9.802,1.097062386,0.21303883,2.049180328,1,0,0,0,0,500001
-117.88,33.65,24,4879,756,1777,754,5.9055,1.00265252,0.154949785,2.356763926,1,0,0,0,0,477300
-117.9,33.63,26,4486,554,1598,549,10.1454,1.009107468,0.123495319,2.910746812,1,0,0,0,0,500001
-117.91,33.63,20,3442,1526,1427,977,3.1985,1.561924258,0.443346891,1.460593654,1,0,0,0,0,106300
-117.9,33.63,32,3556,521,1381,537,6.1426,0.970204842,0.146512936,2.5716946,1,0,0,0,0,450700
-117.9,33.63,26,1632,376,598,375,3.2125,1.002666667,0.230392157,1.594666667,1,0,0,0,0,455000
-117.9,33.63,28,2370,352,832,347,7.1148,1.014409222,0.148523207,2.397694524,1,0,0,0,0,500001
-117.88,33.66,26,6017,1244,2673,1135,3.5426,1.096035242,0.206747549,2.355066079,1,0,0,0,0,295400
-117.89,33.66,33,3595,785,1621,732,4.1372,1.072404372,0.218358832,2.214480874,1,0,0,0,0,265200
-117.9,33.66,13,1642,423,841,368,3.6042,1.149456522,0.257612667,2.285326087,1,0,0,0,0,226000
-117.9,33.65,24,4496,877,1928,855,4.6808,1.025730994,0.195062278,2.25497076,1,0,0,0,0,245500
-117.89,33.66,32,2736,550,1279,534,5.5422,1.029962547,0.201023392,2.395131086,1,0,0,0,0,253100
-117.9,33.65,27,3310,598,1402,563,6.632,1.062166963,0.180664653,2.490230906,1,0,0,0,0,441100
-117.9,33.64,28,2466,507,1081,465,3.9375,1.090322581,0.205596107,2.324731183,1,0,0,0,0,339800
-117.9,33.65,28,2043,430,1108,452,5.2549,0.951327434,0.210474792,2.451327434,1,0,0,0,0,261800
-117.9,33.65,30,2196,486,1131,460,4.4135,1.056521739,0.221311475,2.458695652,1,0,0,0,0,272300
-117.91,33.65,24,885,321,590,254,2.625,1.263779528,0.362711864,2.322834646,1,0,0,0,0,217900
-117.9,33.65,30,1634,373,771,364,3.4125,1.024725275,0.228274174,2.118131868,1,0,0,0,0,284100
-117.91,33.65,17,1328,377,762,344,2.2222,1.095930233,0.283885542,2.215116279,1,0,0,0,0,276800
-117.91,33.64,37,1998,472,1030,436,3.9306,1.082568807,0.236236236,2.362385321,1,0,0,0,0,268400
-117.9,33.64,36,2017,357,850,348,5.0532,1.025862069,0.176995538,2.442528736,1,0,0,0,0,310900
-117.91,33.64,29,1652,310,832,326,4.8098,0.950920245,0.187651332,2.552147239,1,0,0,0,0,325400
-117.91,33.64,40,1958,333,876,364,3.6406,0.914835165,0.170071502,2.406593407,1,0,0,0,0,326100
-117.91,33.63,32,1901,400,946,418,2.7264,0.956937799,0.210415571,2.263157895,1,0,0,0,0,311100
-117.92,33.63,34,2479,491,1131,490,4.9643,1.002040816,0.198063735,2.308163265,1,0,0,0,0,317900
-117.91,33.63,30,2071,412,1081,412,4.9125,1,0.198937711,2.623786408,1,0,0,0,0,335700
-117.92,33.64,25,2224,580,985,516,3.1305,1.124031008,0.260791367,1.908914729,1,0,0,0,0,268800
-117.91,33.64,38,2222,542,1067,512,2.8553,1.05859375,0.243924392,2.083984375,1,0,0,0,0,307600
-117.92,33.63,24,1562,441,696,347,3.5161,1.270893372,0.282330346,2.005763689,1,0,0,0,0,236400
-117.91,33.63,32,1122,233,557,223,3.5388,1.044843049,0.207664884,2.497757848,1,0,0,0,0,407000
-117.92,33.62,37,2038,379,837,381,5.2416,0.994750656,0.185966634,2.196850394,1,0,0,0,0,471300
-117.92,33.63,39,1469,226,553,225,7.8496,1.004444444,0.153846154,2.457777778,1,0,0,0,0,490800
-117.92,33.62,35,1821,335,727,316,6.5842,1.060126582,0.183964854,2.300632911,1,0,0,0,0,458500
-117.91,33.61,27,1797,343,435,203,5.9196,1.689655172,0.190873678,2.142857143,1,0,0,0,0,500001
-117.91,33.62,32,1997,427,944,426,4.4063,1.002347418,0.213820731,2.215962441,1,0,0,0,0,500001
-117.91,33.62,35,2426,359,937,387,9.2175,0.927648579,0.147980214,2.42118863,1,0,0,0,0,500001
-117.92,33.61,18,1538,425,425,288,5.3369,1.475694444,0.2763329,1.475694444,1,0,0,0,0,312500
-117.93,33.62,33,1890,416,859,329,4.5658,1.26443769,0.22010582,2.610942249,1,0,0,0,0,500001
-117.93,33.62,34,2125,498,1052,468,5.6315,1.064102564,0.234352941,2.247863248,1,0,0,0,0,484600
-117.94,33.62,28,1765,390,832,349,6.5928,1.11747851,0.220963173,2.383954155,1,0,0,0,0,439100
-117.95,33.63,29,1496,282,463,215,6.0516,1.311627907,0.188502674,2.153488372,1,0,0,0,0,500001
-117.96,33.6,34,959,230,384,197,5.2333,1.16751269,0.23983316,1.949238579,0,0,0,0,1,471400
-117.93,33.61,27,1806,465,791,358,3.8125,1.298882682,0.257475083,2.209497207,1,0,0,0,0,366700
-117.93,33.62,37,2204,428,807,410,7.0516,1.043902439,0.194192377,1.968292683,1,0,0,0,0,500001
-117.94,33.62,25,1188,264,569,249,3.6607,1.060240964,0.222222222,2.285140562,1,0,0,0,0,500001
-117.94,33.65,20,5476,1073,2327,963,5.6637,1.114226376,0.195945946,2.416407061,1,0,0,0,0,222100
-117.93,33.65,35,2133,413,1473,402,4.4211,1.027363184,0.193624004,3.664179104,1,0,0,0,0,215200
-117.93,33.64,31,1291,356,1252,373,2.7143,0.954423592,0.275755229,3.356568365,1,0,0,0,0,185400
-117.94,33.64,18,1867,426,871,399,2.6221,1.067669173,0.22817354,2.182957393,1,0,0,0,0,272000
-117.93,33.64,24,1395,396,1478,404,2.5301,0.98019802,0.283870968,3.658415842,1,0,0,0,0,192900
-117.92,33.64,24,2539,695,1623,611,3.0708,1.137479542,0.273729815,2.656301146,1,0,0,0,0,188700
-117.94,33.64,24,1097,307,470,333,1.6389,0.921921922,0.279854148,1.411411411,1,0,0,0,0,225000
-117.93,33.64,15,1707,514,1335,434,2.7543,1.184331797,0.301113064,3.076036866,1,0,0,0,0,177800
-117.95,33.63,27,2489,481,1082,443,5.8777,1.085778781,0.193250301,2.442437923,1,0,0,0,0,358800
-117.95,33.63,27,891,183,513,171,6,1.070175439,0.205387205,3,1,0,0,0,0,381500
-117.93,33.63,10,2766,732,1332,646,4.6161,1.133126935,0.264642082,2.061919505,1,0,0,0,0,226300
-117.95,33.63,17,6745,1547,2688,1535,3.9917,1.00781759,0.229355078,1.751140065,1,0,0,0,0,271600
-117.91,33.65,19,1589,421,1118,394,4.1029,1.068527919,0.264946507,2.837563452,1,0,0,0,0,213400
-117.92,33.64,5,949,287,497,244,2.75,1.176229508,0.302423604,2.036885246,1,0,0,0,0,225000
-117.92,33.65,15,1309,477,1330,424,3.4417,1.125,0.364400306,3.136792453,1,0,0,0,0,182500
-117.93,33.65,29,1253,375,1198,362,3.5179,1.035911602,0.299281724,3.309392265,1,0,0,0,0,225000
-117.91,33.65,24,1494,494,814,459,2.1074,1.076252723,0.330655957,1.773420479,1,0,0,0,0,181300
-117.92,33.65,28,1087,423,807,425,0.9702,0.995294118,0.389144434,1.898823529,1,0,0,0,0,225400
-117.92,33.65,25,1679,470,1314,473,4.1026,0.993657505,0.279928529,2.778012685,1,0,0,0,0,211500
-117.92,33.65,20,1391,393,856,360,3.184,1.091666667,0.282530554,2.377777778,1,0,0,0,0,220000
-117.93,33.65,27,1283,406,1063,376,2.75,1.079787234,0.31644583,2.82712766,1,0,0,0,0,275000
-117.92,33.68,28,3397,597,1397,560,4.8125,1.066071429,0.175743303,2.494642857,1,0,0,0,0,244600
-117.93,33.67,27,3512,472,1391,481,8.1001,0.981288981,0.134396355,2.891891892,1,0,0,0,0,336500
-117.94,33.67,26,2552,314,925,323,8.1839,0.972136223,0.123040752,2.86377709,1,0,0,0,0,367000
-117.94,33.66,16,2095,450,963,411,5.5,1.094890511,0.214797136,2.343065693,1,0,0,0,0,224100
-117.94,33.65,15,2016,443,1015,419,5.2732,1.057279236,0.219742063,2.422434368,1,0,0,0,0,209700
-117.93,33.65,34,2141,425,1559,429,4.2036,0.990675991,0.198505371,3.634032634,1,0,0,0,0,220100
-117.93,33.69,19,2602,439,1156,424,5.01,1.035377358,0.168716372,2.726415094,1,0,0,0,0,263800
-117.93,33.69,26,2822,473,1258,469,6.4441,1.008528785,0.167611623,2.682302772,1,0,0,0,0,261000
-117.92,33.68,25,2017,454,1024,428,4.4732,1.060747664,0.225086763,2.392523364,1,0,0,0,0,245600
-117.93,33.68,33,2664,432,1197,429,5.069,1.006993007,0.162162162,2.79020979,1,0,0,0,0,264200
-117.94,33.68,26,4183,539,1504,520,7.4056,1.036538462,0.128854889,2.892307692,1,0,0,0,0,374200
-117.92,33.67,14,6224,1679,3148,1589,4.2071,1.056639396,0.269762211,1.981120201,1,0,0,0,0,430900
-117.93,33.66,18,2043,250,702,246,9.6062,1.016260163,0.122369065,2.853658537,1,0,0,0,0,414700
-117.93,33.65,26,5831,1546,4738,1477,3.1483,1.046716317,0.265134625,3.207853758,1,0,0,0,0,213000
-117.91,33.69,30,2704,426,1289,423,5.2815,1.007092199,0.157544379,3.047281324,1,0,0,0,0,229500
-117.91,33.67,16,7961,2276,5014,2116,3.512,1.075614367,0.285893732,2.369565217,1,0,0,0,0,218400
-117.9,33.68,25,7060,1159,3903,1139,4.8359,1.017559263,0.164164306,3.426690079,1,0,0,0,0,249200
-117.9,33.67,26,2507,393,1333,392,6.1601,1.00255102,0.156761069,3.400510204,1,0,0,0,0,266100
-117.89,33.68,26,2905,504,1452,491,5.0853,1.026476578,0.173493976,2.957230143,1,0,0,0,0,260300
-117.9,33.67,25,639,98,311,93,6.6833,1.053763441,0.153364632,3.344086022,1,0,0,0,0,275900
-117.91,33.67,32,3058,562,1475,569,4.4625,0.987697715,0.183780249,2.592267135,1,0,0,0,0,253500
-117.91,33.66,26,5761,1326,2681,1116,4.0341,1.188172043,0.230168374,2.402329749,1,0,0,0,0,243300
-117.91,33.65,14,2598,759,1584,703,4.0417,1.079658606,0.292147806,2.253200569,1,0,0,0,0,180900
-117.91,33.66,21,1708,505,1099,434,3.225,1.16359447,0.295667447,2.532258065,1,0,0,0,0,193800
-117.9,33.66,22,3568,938,1952,938,3.1667,1,0.262892377,2.081023454,1,0,0,0,0,161000
-117.9,33.66,4,456,91,623,84,6.6369,1.083333333,0.199561404,7.416666667,1,0,0,0,0,192600
-117.9,33.69,13,9947,1675,4071,1582,5.422,1.058786346,0.16839248,2.573324905,1,0,0,0,0,316600
-117.87,33.69,4,2337,768,983,655,3.7174,1.172519084,0.328626444,1.500763359,1,0,0,0,0,275000
-117.89,33.68,8,5278,1575,2389,1371,3.3409,1.148796499,0.298408488,1.742523705,1,0,0,0,0,181300
-117.88,33.69,20,5330,976,2734,1000,5.2138,0.976,0.183114447,2.734,1,0,0,0,0,233100
-117.86,33.71,21,1795,406,2246,400,3.152,1.015,0.226183844,5.615,1,0,0,0,0,152800
-117.86,33.71,36,191,42,208,37,3.375,1.135135135,0.219895288,5.621621622,1,0,0,0,0,157500
-117.87,33.71,16,3397,686,1924,621,4.9148,1.104669887,0.201942891,3.098228663,1,0,0,0,0,155500
-117.87,33.71,13,1087,340,817,342,3.5326,0.994152047,0.312787489,2.388888889,1,0,0,0,0,262500
-117.87,33.7,17,3216,607,1916,618,4.9153,0.982200647,0.188743781,3.100323625,1,0,0,0,0,266400
-117.87,33.7,21,3648,654,2266,628,5.0956,1.041401274,0.179276316,3.608280255,1,0,0,0,0,246000
-117.88,33.71,27,1596,297,1703,289,4.1,1.027681661,0.186090226,5.892733564,1,0,0,0,0,184900
-117.88,33.71,30,1739,359,1914,369,3.5551,0.972899729,0.206440483,5.18699187,1,0,0,0,0,185200
-117.88,33.71,20,1738,509,1403,411,3.1742,1.238442822,0.292865362,3.413625304,1,0,0,0,0,245000
-117.88,33.7,18,2135,373,1464,405,5.4836,0.920987654,0.17470726,3.614814815,1,0,0,0,0,225800
-117.88,33.7,17,5122,1544,2966,1339,3.4835,1.153099328,0.301444748,2.215085885,1,0,0,0,0,116700
-117.88,33.7,24,534,88,249,74,5.3254,1.189189189,0.164794007,3.364864865,1,0,0,0,0,240500
-117.88,33.7,16,1505,358,835,339,3.8029,1.056047198,0.237873754,2.463126844,1,0,0,0,0,205400
-117.9,33.72,36,443,117,577,115,3.6875,1.017391304,0.264108352,5.017391304,1,0,0,0,0,137500
-117.91,33.72,32,2436,504,2839,516,4.5607,0.976744186,0.206896552,5.501937984,1,0,0,0,0,182100
-117.9,33.72,33,2613,562,3150,543,4.3899,1.034990792,0.215078454,5.801104972,1,0,0,0,0,180700
-117.9,33.73,31,1171,306,1690,301,3.2639,1.016611296,0.261315115,5.61461794,1,0,0,0,0,155200
-117.89,33.72,25,4343,847,3872,850,4.65,0.996470588,0.195026479,4.555294118,1,0,0,0,0,197800
-117.89,33.72,23,2305,538,2493,502,3.6618,1.071713147,0.23340564,4.966135458,1,0,0,0,0,183500
-117.88,33.73,32,1947,355,1786,332,4.5726,1.069277108,0.182331793,5.379518072,1,0,0,0,0,177500
-117.88,33.72,38,1421,300,1236,263,3.9844,1.140684411,0.21111893,4.699619772,1,0,0,0,0,165300
-117.88,33.72,36,1910,352,1593,329,3.89,1.069908815,0.184293194,4.841945289,1,0,0,0,0,170000
-117.9,33.71,16,4208,630,2592,662,6.1966,0.951661631,0.149714829,3.915407855,1,0,0,0,0,260500
-117.89,33.71,23,1422,260,1092,263,4.7422,0.988593156,0.182841069,4.152091255,1,0,0,0,0,202400
-117.89,33.71,24,4365,804,2663,753,4.5814,1.067729084,0.18419244,3.536520584,1,0,0,0,0,233300
-117.9,33.71,16,1917,317,1324,351,6.2488,0.903133903,0.165362546,3.772079772,1,0,0,0,0,252000
-117.89,33.71,16,1591,225,926,239,6.2452,0.941422594,0.14142049,3.874476987,1,0,0,0,0,266300
-117.9,33.71,15,539,71,287,66,6.3427,1.075757576,0.131725417,4.348484848,1,0,0,0,0,305200
-117.92,33.7,15,3201,537.8705525,1510,622,4.2708,1.097062386,0.21303883,2.427652733,1,0,0,0,0,161700
-117.91,33.71,16,3113,783,1719,715,3.6505,1.095104895,0.251525859,2.404195804,1,0,0,0,0,145700
-117.89,33.7,13,1857,572,838,525,3.2386,1.08952381,0.308023694,1.596190476,1,0,0,0,0,129200
-117.9,33.7,12,4695,1110,2153,989,4.6483,1.122345804,0.236421725,2.176946411,1,0,0,0,0,190800
-117.9,33.7,15,2289,686,982,634,4.5757,1.082018927,0.29969419,1.548895899,1,0,0,0,0,162500
-117.86,33.73,31,1115,268,1369,259,3.5694,1.034749035,0.240358744,5.285714286,1,0,0,0,0,150500
-117.86,33.72,31,1194,297,1602,306,2.3333,0.970588235,0.248743719,5.235294118,1,0,0,0,0,157700
-117.87,33.72,39,3167,669,2789,619,3.5902,1.080775444,0.211240922,4.505654281,1,0,0,0,0,165900
-117.87,33.72,37,2216,497,2445,506,3.8421,0.982213439,0.224277978,4.83201581,1,0,0,0,0,174000
-117.86,33.72,37,1429,428,2089,399,3.413,1.072681704,0.299510147,5.235588972,1,0,0,0,0,150600
-117.86,33.72,32,1461,340,1909,346,3.5511,0.98265896,0.232717317,5.51734104,1,0,0,0,0,159100
-117.85,33.73,28,1499,574,3328,595,2.4539,0.964705882,0.382921948,5.593277311,1,0,0,0,0,115000
-117.84,33.73,20,2572,732,1534,669,2.4211,1.094170404,0.284603421,2.292974589,1,0,0,0,0,175000
-117.84,33.74,22,6072,1802,4715,1666,3.1353,1.081632653,0.296772069,2.830132053,1,0,0,0,0,121400
-117.84,33.74,24,1752,407,910,427,3.3611,0.953161593,0.232305936,2.131147541,1,0,0,0,0,134600
-117.84,33.74,25,1818,577,1426,532,3.2104,1.084586466,0.317381738,2.680451128,1,0,0,0,0,112500
-117.83,33.74,23,1818,522,958,485,2.6771,1.07628866,0.287128713,1.975257732,1,0,0,0,0,131500
-117.86,33.75,5,187,49,207,51,1.8,0.960784314,0.262032086,4.058823529,1,0,0,0,0,154200
-117.86,33.75,31,1761,515,1810,468,1.9309,1.10042735,0.292447473,3.867521368,1,0,0,0,0,173400
-117.86,33.75,6,1565,599,3157,629,2.9271,0.952305246,0.382747604,5.019077901,1,0,0,0,0,123200
-117.86,33.76,15,851,297,1326,254,2.8289,1.169291339,0.349001175,5.220472441,1,0,0,0,0,117500
-117.85,33.74,19,1248,357,1214,328,2.7059,1.088414634,0.286057692,3.701219512,1,0,0,0,0,159800
-117.85,33.75,27,2311,632,2936,609,2.5651,1.037766831,0.273474686,4.821018062,1,0,0,0,0,171400
-117.86,33.74,9,525,171,1257,165,3.375,1.036363636,0.325714286,7.618181818,1,0,0,0,0,165300
-117.86,33.74,32,691,151,926,148,4.125,1.02027027,0.218523878,6.256756757,1,0,0,0,0,175900
-117.85,33.74,26,2589,1003,5756,983,2.1992,1.02034588,0.387408266,5.855544252,1,0,0,0,0,170800
-117.86,33.73,23,407,108,647,96,3.775,1.125,0.265356265,6.739583333,1,0,0,0,0,177400
-117.86,33.73,30,2651,572,3249,552,3.7202,1.036231884,0.215767635,5.885869565,1,0,0,0,0,182100
-117.86,33.73,26,1702,456,2776,463,2.6385,0.98488121,0.267920094,5.995680346,1,0,0,0,0,180200
-117.87,33.74,31,2338,652,3289,631,2.6734,1.033280507,0.27887083,5.212361331,1,0,0,0,0,158500
-117.87,33.73,45,2264,537.8705525,1970,499,3.4193,1.097062386,0.21303883,3.947895792,1,0,0,0,0,177000
-117.87,33.74,52,2411,526,2165,521,3.415,1.009596929,0.218166736,4.15547025,1,0,0,0,0,172500
-117.86,33.74,38,2415,642,3242,599,3.425,1.071786311,0.265838509,5.412353923,1,0,0,0,0,165600
-117.86,33.73,38,2284,511,2451,504,3.3125,1.013888889,0.223730298,4.863095238,1,0,0,0,0,159100
-117.86,33.74,34,2254,630,2984,625,2.5,1.008,0.279503106,4.7744,1,0,0,0,0,162500
-117.89,33.73,33,1308,375,2175,347,3.0824,1.080691643,0.286697248,6.268011527,1,0,0,0,0,177400
-117.9,33.73,32,2930,833,5116,854,3.7147,0.975409836,0.284300341,5.990632319,1,0,0,0,0,164100
-117.9,33.73,30,746,172,1048,163,4.1,1.055214724,0.230563003,6.429447853,1,0,0,0,0,166400
-117.88,33.73,33,2291,594,3232,589,3.2037,1.008488964,0.259275426,5.487266553,1,0,0,0,0,163500
-117.88,33.73,36,2471,498,2594,475,3.75,1.048421053,0.201537839,5.461052632,1,0,0,0,0,170500
-117.89,33.75,31,1205,280,1476,301,4.0231,0.930232558,0.232365145,4.903654485,1,0,0,0,0,139200
-117.89,33.74,32,1562,365,2145,347,2.9167,1.051873199,0.233674776,6.181556196,1,0,0,0,0,158400
-117.89,33.74,34,1759,353,2083,330,3.2292,1.06969697,0.200682206,6.312121212,1,0,0,0,0,160600
-117.9,33.75,28,1346,291,1575,278,3.425,1.04676259,0.216196137,5.665467626,1,0,0,0,0,159500
-117.9,33.74,19,1566,379,1032,330,2.2105,1.148484848,0.24201788,3.127272727,1,0,0,0,0,180400
-117.9,33.74,18,1884,442,1915,442,2.3783,1,0.234607219,4.332579186,1,0,0,0,0,166700
-117.91,33.74,25,4273,965,2946,922,2.9926,1.046637744,0.225836649,3.195227766,1,0,0,0,0,183200
-117.91,33.73,26,2413,512,2867,509,4.7639,1.00589391,0.212184003,5.632612967,1,0,0,0,0,179900
-117.9,33.73,26,1324,314,1804,311,3.9659,1.009646302,0.237160121,5.800643087,1,0,0,0,0,178500
-117.9,33.74,24,2932,955,5516,911,2.7535,1.048298573,0.325716235,6.054884742,1,0,0,0,0,111000
-117.9,33.74,25,808,163,1066,189,4.7679,0.862433862,0.201732673,5.64021164,1,0,0,0,0,173100
-117.9,33.74,24,1435,494,3171,504,3.0833,0.98015873,0.344250871,6.291666667,1,0,0,0,0,151700
-117.89,33.74,32,660,145,959,113,3.75,1.283185841,0.21969697,8.486725664,1,0,0,0,0,159000
-117.89,33.74,33,619,139,1217,146,4.6875,0.952054795,0.224555735,8.335616438,1,0,0,0,0,154400
-117.89,33.73,32,728,134,837,135,4.0769,0.992592593,0.184065934,6.2,1,0,0,0,0,163900
-117.88,33.75,10,1823,590,2176,548,1.5026,1.076642336,0.323642348,3.97080292,1,0,0,0,0,151800
-117.88,33.74,29,720,174,1045,181,3.1964,0.961325967,0.241666667,5.773480663,1,0,0,0,0,151900
-117.88,33.74,16,1444,446,2329,441,3.1691,1.011337868,0.308864266,5.281179138,1,0,0,0,0,159400
-117.88,33.74,31,1120,296,1718,268,2.8077,1.104477612,0.264285714,6.410447761,1,0,0,0,0,140300
-117.87,33.74,16,1243,365,1925,376,2.7632,0.970744681,0.293644409,5.119680851,1,0,0,0,0,158900
-117.88,33.74,19,2261,642,3545,635,2.5224,1.011023622,0.283945157,5.582677165,1,0,0,0,0,148500
-117.88,33.74,25,1799,557,3416,538,3.0083,1.035315985,0.309616454,6.349442379,1,0,0,0,0,163500
-117.87,33.76,6,2992,1194,3800,1130,2.246,1.056637168,0.399064171,3.362831858,1,0,0,0,0,183300
-117.87,33.75,14,5526,1916,6799,1796,2.6561,1.066815145,0.346724575,3.785634744,1,0,0,0,0,144400
-117.87,33.75,18,697,255,812,221,2.6635,1.153846154,0.365853659,3.674208145,1,0,0,0,0,162500
-117.86,33.75,39,275,87,554,103,3.5972,0.844660194,0.316363636,5.378640777,1,0,0,0,0,158000
-117.86,33.75,13,1632,598,3356,659,1.5054,0.907435508,0.366421569,5.092564492,1,0,0,0,0,137500
-117.87,33.75,12,2782,1077,1968,795,0.971,1.354716981,0.38713156,2.475471698,1,0,0,0,0,102500
-117.87,33.75,26,411,114,448,95,1.7019,1.2,0.277372263,4.715789474,1,0,0,0,0,350000
-117.88,33.76,37,2988,677,2354,666,3.4345,1.016516517,0.226572959,3.534534535,1,0,0,0,0,235500
-117.88,33.76,17,1768,474,1079,436,1.7823,1.087155963,0.268099548,2.474770642,1,0,0,0,0,205300
-117.88,33.75,50,1344,228,747,234,4.5125,0.974358974,0.169642857,3.192307692,1,0,0,0,0,195400
-117.88,33.75,34,3004,673,5477,640,2.8342,1.0515625,0.224034621,8.5578125,1,0,0,0,0,187200
-117.9,33.76,26,2678,702,3262,685,3.6953,1.024817518,0.262135922,4.762043796,1,0,0,0,0,176800
-117.9,33.75,32,1893,431,2245,426,3.7143,1.011737089,0.22768093,5.269953052,1,0,0,0,0,163000
-117.89,33.76,36,2656,572,2370,571,3.8056,1.001751313,0.215361446,4.15061296,1,0,0,0,0,177200
-117.89,33.75,34,2753,654,3117,631,3.1713,1.036450079,0.237559027,4.93977813,1,0,0,0,0,170100
-117.88,33.78,26,1813,421,1235,343,3.5972,1.227405248,0.232211804,3.60058309,1,0,0,0,0,187500
-117.88,33.77,31,2549,355,1044,362,6.9737,0.980662983,0.139270302,2.883977901,1,0,0,0,0,288800
-117.88,33.78,26,3141,670,1572,724,3.3472,0.925414365,0.213307864,2.171270718,1,0,0,0,0,237400
-117.89,33.77,32,2342,570,1445,453,4.1951,1.258278146,0.243381725,3.189845475,1,0,0,0,0,195000
-117.89,33.77,35,1799,343,1239,368,3.9219,0.932065217,0.190661479,3.366847826,1,0,0,0,0,189600
-117.89,33.76,34,1050,210,723,201,4.8,1.044776119,0.2,3.597014925,1,0,0,0,0,192700
-117.87,33.77,52,2512,356,978,365,8.0784,0.975342466,0.141719745,2.679452055,1,0,0,0,0,320300
-117.87,33.76,37,4943,851,2164,788,4.1071,1.079949239,0.172162654,2.746192893,1,0,0,0,0,311300
-117.86,33.77,39,4159,655,1669,651,4.6111,1.006144393,0.157489781,2.56374808,1,0,0,0,0,240300
-117.86,33.76,34,3153,561,1679,532,4.7083,1.054511278,0.177925785,3.156015038,1,0,0,0,0,205300
-117.84,33.76,14,1458,423,615,365,4.2798,1.15890411,0.290123457,1.684931507,1,0,0,0,0,218800
-117.85,33.76,26,2312,525,1273,437,2.8828,1.201372998,0.227076125,2.913043478,1,0,0,0,0,204700
-117.84,33.76,16,238,51,93,50,5.375,1.02,0.214285714,1.86,1,0,0,0,0,215700
-117.84,33.76,22,378,78,196,81,3.6806,0.962962963,0.206349206,2.419753086,1,0,0,0,0,219400
-117.84,33.75,16,4367,1161,2164,1005,4.0214,1.155223881,0.265857568,2.153233831,1,0,0,0,0,139500
-117.85,33.76,33,1866,327,1053,371,4.5461,0.881401617,0.175241158,2.838274933,1,0,0,0,0,213800
-117.84,33.77,14,4412,952,1656,874,4.3292,1.089244851,0.215775159,1.894736842,1,0,0,0,0,206500
